date,away_team,away_runs,away_hits,away_errors,home_team,home_runs,home_hits,home_errors
2019-07-29,D-backs,6,7,2,Marlins,11,10,0
2019-07-29,Blue Jays,7,11,1,Royals,3,5,0
2019-07-29,Dodgers,1,4,2,Rockies,9,11,0
2019-07-29,Tigers,7,9,0,Angels,2,5,2
2019-07-29,Orioles,1,7,1,Padres,8,10,2
2019-07-30,Orioles,8,13,1,Padres,5,10,0
2019-07-30,Giants,2,6,0,Phillies,4,11,0
2019-07-30,Braves,11,14,0,Nationals,8,12,2
2019-07-30,D-backs,4,11,1,Yankees,2,5,0
2019-07-30,Astros,2,9,0,Indians,0,2,0
2019-07-30,Pirates,11,12,2,Reds,4,8,0
2019-07-30,Rays,6,12,0,Red Sox,5,13,1
2019-07-30,Twins,2,4,1,Marlins,1,4,0
2019-07-30,Mariners,8,13,1,Rangers,5,14,3
2019-07-30,Mets,5,12,2,White Sox,2,6,1
2019-07-30,Cubs,1,6,1,Cardinals,2,7,0
2019-07-30,Blue Jays,9,10,2,Royals,2,11,2
2019-07-30,Dodgers,9,9,1,Rockies,4,10,1
2019-07-30,Tigers,1,8,2,Angels,6,12,1
2019-07-30,Brewers,2,7,1,Athletics,3,7,0
2019-07-31,Braves,5,12,0,Nationals,4,8,0
2019-07-31,Pirates,1,6,0,Reds,4,10,0
2019-07-31,D-backs,5,9,0,Yankees,7,8,1
2019-07-31,Blue Jays,4,9,0,Royals,1,3,0
2019-07-31,Dodgers,5,8,0,Rockies,1,6,1
2019-07-31,Tigers,9,9,0,Angels,1,5,0
2019-07-31,Giants,5,8,0,Phillies,1,5,0
2019-07-31,Astros,4,7,0,Indians,10,11,0
2019-07-31,Rays,8,12,1,Red Sox,5,12,0
2019-07-31,Twins,7,8,0,Marlins,4,6,0
2019-07-31,Mariners,7,12,1,Rangers,9,16,1
2019-07-31,Mets,4,6,0,White Sox,2,8,1
2019-07-31,Cubs,2,8,1,Cardinals,0,9,2
2019-07-31,Brewers,4,9,1,Athletics,2,7,0
2019-08-01,Twins,4,9,1,Marlins,5,11,0
2019-08-01,Giants,2,10,1,Phillies,10,12,3
2019-08-01,Mets,4,8,0,White Sox,0,4,1
2019-08-01,Brewers,3,7,0,Athletics,5,6,1
2019-08-01,Blue Jays,11,14,0,Orioles,2,8,0
2019-08-01,Astros,7,11,0,Indians,1,6,0
2019-08-01,Rays,9,12,0,Red Sox,4,10,0
2019-08-01,Cubs,0,1,0,Cardinals,8,14,0
2019-08-01,Reds,1,4,1,Braves,4,8,0
2019-08-01,Padres,2,8,0,Dodgers,8,11,0
2019-08-02,Brewers,2,8,3,Cubs,6,12,0
2019-08-02,Mets,4,9,1,Pirates,8,10,1
2019-08-02,Blue Jays,5,8,1,Orioles,2,7,0
2019-08-02,White Sox,4,12,1,Phillies,3,12,1
2019-08-02,Red Sox,2,3,0,Yankees,4,5,0
2019-08-02,Angels,3,5,0,Indians,7,12,0
2019-08-02,Reds,5,10,0,Braves,2,4,0
2019-08-02,Tigers,4,9,2,Rangers,5,12,0
2019-08-02,Mariners,2,3,1,Astros,10,12,0
2019-08-02,Royals,9,15,0,Twins,11,11,2
2019-08-02,Giants,4,9,0,Rockies,5,12,0
2019-08-02,Nationals,3,4,0,D-backs,0,1,0
2019-08-02,Padres,5,14,0,Dodgers,2,4,1
2019-08-03,Red Sox,2,5,0,Yankees,9,14,0
2019-08-03,Red Sox,4,8,0,Yankees,6,13,0
2019-08-03,Brewers,1,8,0,Cubs,4,9,0
2019-08-03,Marlins,6,9,0,Rays,8,11,2
2019-08-03,Mets,7,11,0,Pirates,5,10,1
2019-08-03,Blue Jays,4,12,1,Orioles,6,6,0
2019-08-03,White Sox,2,5,2,Phillies,3,4,1
2019-08-03,Angels,2,9,2,Indians,7,7,1
2019-08-03,Mariners,0,0,1,Astros,9,15,0
2019-08-03,Royals,3,5,2,Twins,11,12,1
2019-08-03,Reds,4,8,0,Braves,5,8,0
2019-08-03,Tigers,4,8,1,Rangers,5,8,1
2019-08-03,Nationals,7,11,0,D-backs,18,15,0
2019-08-03,Giants,6,14,1,Rockies,5,12,0
2019-08-03,Cardinals,3,8,0,Athletics,8,11,0
2019-08-03,Padres,1,5,1,Dodgers,4,7,1
2019-08-04,Blue Jays,5,13,2,Orioles,6,6,0
2019-08-04,White Sox,10,11,0,Phillies,5,9,1
2019-08-04,Angels,2,5,0,Indians,6,10,0
2019-08-04,Marlins,2,6,1,Rays,7,10,1
2019-08-04,Reds,6,8,1,Braves,4,9,0
2019-08-04,Mets,13,16,0,Pirates,2,4,1
2019-08-04,Mariners,1,4,1,Astros,3,5,0
2019-08-04,Royals,0,2,0,Twins,3,6,0
2019-08-04,Brewers,2,9,0,Cubs,7,14,1
2019-08-04,Tigers,4,10,3,Rangers,9,8,2
2019-08-04,Giants,2,7,0,Rockies,6,13,0
2019-08-04,Cardinals,2,5,0,Athletics,4,7,1
2019-08-04,Nationals,5,9,0,D-backs,7,9,1
2019-08-04,Padres,10,12,1,Dodgers,11,11,1
2019-08-04,Red Sox,4,7,0,Yankees,7,10,0
2019-08-05,Marlins,2,6,1,Mets,6,6,0
2019-08-05,Marlins,4,9,0,Mets,5,8,0
2019-08-05,Yankees,9,12,2,Orioles,6,12,1
2019-08-05,Brewers,9,13,1,Pirates,7,8,1
2019-08-05,Angels,4,5,1,Reds,7,8,0
2019-08-05,Royals,5,8,1,Red Sox,7,10,0
2019-08-05,Rangers,1,5,0,Indians,0,8,0
2019-08-05,Blue Jays,2,9,3,Rays,0,5,0
2019-08-05,White Sox,7,14,0,Tigers,4,11,2
2019-08-05,Athletics,5,6,0,Cubs,6,12,0
2019-08-05,Braves,3,9,0,Twins,5,8,1
2019-08-05,Phillies,7,13,1,D-backs,3,9,2
2019-08-05,Nationals,4,6,0,Giants,0,7,0
2019-08-05,Cardinals,0,2,0,Dodgers,8,12,0
2019-08-06,White Sox,5,13,2,Tigers,3,10,0
2019-08-06,White Sox,6,14,2,Tigers,10,16,1
2019-08-06,Yankees,9,11,0,Orioles,4,11,0
2019-08-06,Brewers,4,7,0,Pirates,3,10,1
2019-08-06,Angels,4,7,1,Reds,8,13,0
2019-08-06,Royals,6,7,0,Red Sox,2,9,0
2019-08-06,Blue Jays,6,8,1,Rays,7,12,2
2019-08-06,Marlins,0,9,0,Mets,5,8,1
2019-08-06,Athletics,11,13,1,Cubs,4,11,1
2019-08-06,Rockies,6,7,1,Astros,11,13,2
2019-08-06,Braves,12,16,0,Twins,7,10,1
2019-08-06,Phillies,4,15,1,D-backs,8,12,3
2019-08-06,Nationals,5,8,1,Giants,3,8,1
2019-08-06,Padres,9,9,1,Mariners,4,6,0
2019-08-06,Cardinals,1,7,0,Dodgers,3,7,0
2019-08-07,Marlins,2,8,0,Mets,7,10,0
2019-08-07,Rangers,0,6,0,Indians,2,3,1
2019-08-07,Rangers,1,4,0,Indians,5,9,1
2019-08-07,Blue Jays,4,7,0,Rays,3,8,1
2019-08-07,Braves,11,17,1,Twins,7,12,0
2019-08-07,White Sox,8,15,0,Tigers,1,6,1
2019-08-07,Rockies,3,8,0,Astros,14,12,0
2019-08-07,Athletics,1,3,0,Cubs,10,11,0
2019-08-07,Cardinals,1,7,0,Dodgers,2,7,0
2019-08-07,Nationals,4,9,0,Giants,1,6,0
2019-08-07,Padres,2,8,1,Mariners,3,7,0
2019-08-07,Yankees,14,15,0,Orioles,2,6,2
2019-08-07,Brewers,8,10,2,Pirates,3,6,2
2019-08-07,Royals,4,13,0,Red Sox,5,12,0
2019-08-07,Phillies,1,5,2,D-backs,6,8,0
2019-08-08,Yankees,12,15,1,Blue Jays,6,12,1
2019-08-08,Angels,0,2,0,Red Sox,3,5,0
2019-08-08,Cubs,12,19,0,Reds,5,11,0
2019-08-08,Royals,8,9,2,Tigers,10,8,0
2019-08-08,Braves,2,5,1,Marlins,9,15,0
2019-08-08,Indians,7,7,0,Twins,5,8,1
2019-08-08,Phillies,0,1,1,Giants,5,10,0
2019-08-08,Rockies,3,13,3,Padres,9,8,0
2019-08-09,Athletics,7,9,0,White Sox,0,4,0
2019-08-09,Astros,3,8,0,Orioles,2,8,1
2019-08-09,Yankees,2,7,0,Blue Jays,8,6,0
2019-08-09,Angels,4,3,2,Red Sox,16,14,0
2019-08-09,Cubs,2,5,0,Reds,5,6,0
2019-08-09,Royals,2,7,0,Tigers,5,12,0
2019-08-09,Nationals,6,13,0,Mets,7,11,0
2019-08-09,Braves,8,12,0,Marlins,4,9,2
2019-08-09,Indians,6,14,1,Twins,2,8,1
2019-08-09,Rangers,5,4,0,Brewers,6,8,2
2019-08-09,Pirates,2,7,1,Cardinals,6,10,0
2019-08-09,D-backs,3,12,0,Dodgers,2,2,0
2019-08-09,Rockies,1,6,0,Padres,7,11,1
2019-08-09,Rays,5,8,0,Mariners,3,10,1
2019-08-09,Phillies,9,10,1,Giants,6,11,1
2019-08-10,Yankees,4,5,0,Blue Jays,5,5,0
2019-08-10,Angels,12,11,2,Red Sox,4,9,1
2019-08-10,Phillies,1,3,1,Giants,3,5,0
2019-08-10,Royals,7,5,0,Tigers,0,6,2
2019-08-10,Braves,6,7,1,Marlins,7,13,0
2019-08-10,Astros,23,25,1,Orioles,2,6,1
2019-08-10,Cubs,1,7,1,Reds,10,18,0
2019-08-10,Nationals,3,8,1,Mets,4,5,0
2019-08-10,Indians,1,8,0,Twins,4,10,0
2019-08-10,Athletics,2,10,1,White Sox,3,7,1
2019-08-10,Rangers,2,5,0,Brewers,3,9,1
2019-08-10,Pirates,1,6,1,Cardinals,3,7,0
2019-08-10,Rockies,5,8,1,Padres,8,11,1
2019-08-10,D-backs,0,4,0,Dodgers,4,6,0
2019-08-10,Rays,5,8,0,Mariners,4,9,0
2019-08-11,Angels,5,8,0,Red Sox,4,8,0
2019-08-11,Astros,7,11,1,Orioles,8,16,1
2019-08-11,Yankees,1,5,1,Blue Jays,0,4,0
2019-08-11,Cubs,6,10,0,Reds,3,6,0
2019-08-11,Royals,10,11,0,Tigers,2,7,1
2019-08-11,Nationals,7,10,0,Mets,4,9,2
2019-08-11,Braves,5,5,0,Marlins,4,12,0
2019-08-11,Indians,7,9,0,Twins,3,9,0
2019-08-11,Athletics,2,7,0,White Sox,0,5,0
2019-08-11,Rangers,1,4,0,Brewers,0,4,0
2019-08-11,Pirates,9,13,1,Cardinals,11,14,1
2019-08-11,Rockies,8,12,0,Padres,3,6,1
2019-08-11,D-backs,3,9,0,Dodgers,9,14,0
2019-08-11,Rays,1,6,0,Mariners,0,3,0
2019-08-11,Phillies,6,10,0,Giants,9,12,0
2019-08-12,Orioles,5,7,0,Yankees,8,8,0
2019-08-12,Orioles,8,9,1,Yankees,11,12,0
2019-08-12,Reds,6,11,0,Nationals,7,11,0
2019-08-12,Rangers,4,8,0,Blue Jays,19,21,0
2019-08-12,Red Sox,5,12,0,Indians,6,12,0
2019-08-12,D-backs,8,11,0,Rockies,6,11,0
2019-08-12,Pirates,10,13,1,Angels,2,9,3
2019-08-12,Rays,10,14,1,Padres,4,10,0
2019-08-13,Astros,6,9,0,White Sox,2,7,0
2019-08-13,Astros,1,4,1,White Sox,4,10,1
2019-08-13,Reds,1,9,0,Nationals,3,6,0
2019-08-13,Cubs,2,5,1,Phillies,4,9,0
2019-08-13,Orioles,3,6,0,Yankees,8,15,0
2019-08-13,Rangers,0,5,1,Blue Jays,3,6,0
2019-08-13,Red Sox,7,17,1,Indians,6,9,0
2019-08-13,Mariners,11,11,0,Tigers,6,13,1
2019-08-13,Dodgers,15,15,0,Marlins,1,4,1
2019-08-13,Mets,3,10,0,Braves,5,13,0
2019-08-13,Twins,7,9,1,Brewers,5,10,0
2019-08-13,Cardinals,2,5,0,Royals,0,4,1
2019-08-13,D-backs,9,11,0,Rockies,3,13,0
2019-08-13,Athletics,2,5,1,Giants,3,6,0
2019-08-13,Pirates,10,17,0,Angels,7,10,2
2019-08-13,Rays,7,11,2,Padres,5,7,2
2019-08-14,Rangers,7,10,1,Blue Jays,3,6,0
2019-08-14,Orioles,5,10,0,Yankees,6,7,0
2019-08-14,Red Sox,5,12,1,Indians,1,5,0
2019-08-14,Astros,9,15,2,White Sox,13,15,1
2019-08-14,Twins,5,6,2,Brewers,6,11,0
2019-08-14,D-backs,6,12,5,Rockies,7,9,0
2019-08-14,Rays,2,6,1,Padres,7,10,0
2019-08-14,Athletics,9,15,0,Giants,5,7,0
2019-08-14,Reds,7,13,0,Nationals,17,17,0
2019-08-14,Cubs,1,4,0,Phillies,11,13,0
2019-08-14,Mariners,2,7,1,Tigers,3,12,1
2019-08-14,Dodgers,9,12,1,Marlins,1,3,0
2019-08-14,Mets,4,12,0,Braves,6,8,1
2019-08-14,Pirates,4,6,1,Angels,7,10,1
2019-08-14,Cardinals,6,8,0,Royals,0,5,1
2019-08-15,Mariners,7,14,1,Tigers,2,8,0
2019-08-15,Dodgers,7,7,0,Marlins,13,13,0
2019-08-15,Cubs,5,9,1,Phillies,7,10,1
2019-08-15,Indians,19,24,1,Yankees,5,9,0
2019-08-15,Cardinals,1,2,0,Reds,2,7,0
2019-08-15,Mets,10,23,1,Braves,8,11,0
2019-08-15,Twins,13,14,1,Rangers,6,13,2
2019-08-15,Giants,7,13,0,D-backs,0,3,0
2019-08-15,Astros,6,7,0,Athletics,7,8,0
2019-08-15,White Sox,7,9,1,Angels,8,11,1
2019-08-16,Cubs,2,5,1,Pirates,3,5,0
2019-08-16,Padres,4,7,2,Phillies,8,12,0
2019-08-16,Indians,2,4,1,Yankees,3,10,1
2019-08-16,Brewers,1,9,1,Nationals,2,3,0
2019-08-16,Mariners,3,7,0,Blue Jays,7,11,0
2019-08-16,Orioles,1,5,0,Red Sox,9,12,0
2019-08-16,Cardinals,13,18,2,Reds,4,7,1
2019-08-16,Tigers,2,6,0,Rays,0,5,1
2019-08-16,Dodgers,8,11,0,Braves,3,6,0
2019-08-16,Twins,4,9,0,Rangers,3,9,1
2019-08-16,Mets,1,8,1,Royals,4,8,1
2019-08-16,Marlins,0,6,1,Rockies,3,5,0
2019-08-16,Giants,10,15,0,D-backs,9,13,0
2019-08-16,Astros,2,9,1,Athletics,3,8,2
2019-08-16,White Sox,7,10,1,Angels,2,6,1
2019-08-17,Indians,5,9,2,Yankees,6,8,0
2019-08-17,Cubs,2,4,2,Pirates,0,4,1
2019-08-17,Mariners,4,6,1,Blue Jays,3,9,1
2019-08-17,Astros,4,10,0,Athletics,8,13,0
2019-08-17,Tigers,0,3,0,Rays,1,6,0
2019-08-17,Cardinals,1,7,0,Reds,6,11,1
2019-08-17,Padres,5,12,0,Phillies,3,6,0
2019-08-17,Brewers,15,20,1,Nationals,14,18,0
2019-08-17,Orioles,0,5,0,Red Sox,4,7,0
2019-08-17,Mets,4,11,1,Royals,1,4,0
2019-08-17,Dodgers,3,9,0,Braves,4,7,1
2019-08-17,Twins,12,18,1,Rangers,7,10,1
2019-08-17,Giants,11,18,1,D-backs,6,12,1
2019-08-17,Marlins,4,8,0,Rockies,11,13,0
2019-08-17,White Sox,5,9,0,Angels,6,7,0
2019-08-18,Orioles,7,9,1,Red Sox,13,16,1
2019-08-18,Padres,3,9,0,Phillies,2,4,0
2019-08-18,Indians,8,11,0,Yankees,4,9,1
2019-08-18,Mariners,7,11,0,Blue Jays,0,2,0
2019-08-18,Cardinals,5,8,0,Reds,4,8,1
2019-08-18,Tigers,4,10,1,Rays,5,5,1
2019-08-18,Dodgers,3,9,2,Braves,5,9,0
2019-08-18,Brewers,8,17,0,Nationals,16,19,2
2019-08-18,Mets,11,16,1,Royals,5,6,0
2019-08-18,Twins,6,8,2,Rangers,3,10,2
2019-08-18,Marlins,6,11,2,Rockies,7,10,0
2019-08-18,Astros,4,10,0,Athletics,1,6,1
2019-08-18,White Sox,2,7,0,Angels,9,15,0
2019-08-18,Giants,1,7,1,D-backs,6,8,0
2019-08-18,Cubs,7,9,1,Pirates,1,7,1
2019-08-19,Royals,5,6,2,Orioles,4,7,1
2019-08-19,Nationals,13,15,0,Pirates,0,4,1
2019-08-19,Padres,3,5,0,Reds,2,8,1
2019-08-19,Mariners,9,9,0,Rays,3,6,2
2019-08-19,Brewers,0,1,0,Cardinals,3,5,1
2019-08-19,Angels,7,13,2,Rangers,8,13,0
2019-08-19,Tigers,4,14,2,Astros,5,8,1
2019-08-19,White Sox,6,8,1,Twins,4,15,1
2019-08-19,Rockies,3,9,1,D-backs,5,6,0
2019-08-20,Angels,5,6,0,Rangers,1,5,0
2019-08-20,Angels,2,7,1,Rangers,3,8,0
2019-08-20,Royals,1,6,0,Orioles,4,7,0
2019-08-20,Nationals,1,6,0,Pirates,4,7,0
2019-08-20,Indians,2,6,2,Mets,9,9,1
2019-08-20,Padres,2,4,2,Reds,3,5,1
2019-08-20,Mariners,7,9,1,Rays,4,8,1
2019-08-20,Phillies,3,7,0,Red Sox,2,6,0
2019-08-20,Marlins,1,8,2,Braves,5,7,1
2019-08-20,Brewers,4,12,0,Cardinals,9,10,0
2019-08-20,Giants,3,6,0,Cubs,5,9,0
2019-08-20,Tigers,3,10,0,Astros,6,8,0
2019-08-20,White Sox,4,6,1,Twins,14,14,0
2019-08-20,Rockies,7,13,2,D-backs,8,9,1
2019-08-20,Yankees,2,11,1,Athletics,6,9,0
2019-08-20,Blue Jays,3,7,0,Dodgers,16,15,0
2019-08-21,Padres,2,6,2,Reds,4,10,0
2019-08-21,Mariners,6,8,0,Rays,7,11,0
2019-08-21,White Sox,4,10,0,Twins,0,3,1
2019-08-21,Rockies,7,13,0,D-backs,2,4,0
2019-08-21,Royals,1,7,0,Orioles,8,12,1
2019-08-21,Nationals,11,12,0,Pirates,1,5,2
2019-08-21,Angels,7,12,0,Rangers,8,14,3
2019-08-21,Indians,3,9,0,Mets,4,9,0
2019-08-21,Phillies,5,6,1,Red Sox,2,8,2
2019-08-21,Marlins,0,7,1,Braves,5,3,0
2019-08-21,Brewers,5,8,2,Cardinals,3,6,1
2019-08-21,Giants,11,13,0,Cubs,12,14,2
2019-08-21,Tigers,2,2,0,Astros,1,6,0
2019-08-21,Yankees,4,11,0,Athletics,6,6,1
2019-08-21,Blue Jays,1,6,0,Dodgers,2,6,0
2019-08-22,Royals,4,13,0,Red Sox,5,12,0
2019-08-22,Giants,0,4,1,Cubs,1,2,0
2019-08-22,Nationals,7,14,0,Pirates,1,7,1
2019-08-22,Rays,5,8,2,Orioles,2,5,0
2019-08-22,Indians,0,2,2,Mets,2,5,0
2019-08-22,Marlins,2,6,2,Braves,3,6,0
2019-08-22,Rockies,5,8,0,Cardinals,6,9,2
2019-08-22,Tigers,3,5,0,Astros,6,9,0
2019-08-22,Rangers,1,3,0,White Sox,6,10,0
2019-08-22,Yankees,3,8,0,Athletics,5,10,0
2019-08-22,Blue Jays,2,5,0,Dodgers,3,4,0
2019-08-23,Nationals,9,14,1,Cubs,3,3,1
2019-08-23,Reds,2,8,1,Pirates,3,9,0
2019-08-23,Rays,7,11,0,Orioles,1,5,0
2019-08-23,Royals,1,6,0,Indians,4,9,0
2019-08-23,Braves,2,8,0,Mets,1,6,0
2019-08-23,Phillies,11,11,1,Marlins,19,19,1
2019-08-23,Angels,4,11,0,Astros,5,13,1
2019-08-23,Tigers,9,17,0,Twins,6,9,0
2019-08-23,Rangers,3,4,0,White Sox,8,12,0
2019-08-23,D-backs,1,2,0,Brewers,6,11,0
2019-08-23,Rockies,3,5,2,Cardinals,8,13,0
2019-08-23,Red Sox,11,14,1,Padres,0,5,3
2019-08-23,Blue Jays,4,11,1,Mariners,7,12,1
2019-08-23,Yankees,10,16,0,Dodgers,2,6,1
2019-08-24,Nationals,7,9,1,Cubs,2,7,2
2019-08-24,Yankees,1,5,0,Dodgers,2,6,0
2019-08-24,Phillies,9,12,0,Marlins,3,8,0
2019-08-24,Reds,0,7,1,Pirates,14,10,0
2019-08-24,Rays,1,6,0,Orioles,7,7,1
2019-08-24,Angels,2,7,0,Astros,5,8,0
2019-08-24,Royals,2,6,0,Indians,4,7,1
2019-08-24,Tigers,5,12,0,Twins,8,11,1
2019-08-24,Braves,9,11,0,Mets,5,11,1
2019-08-24,Rangers,4,9,2,White Sox,0,8,3
2019-08-24,D-backs,0,4,1,Brewers,4,7,0
2019-08-24,Rockies,0,4,0,Cardinals,6,6,0
2019-08-24,Red Sox,5,10,0,Padres,4,7,1
2019-08-24,Giants,10,13,0,Athletics,5,10,1
2019-08-24,Blue Jays,7,7,1,Mariners,5,8,1
2019-08-25,Rays,3,10,0,Orioles,8,16,1
2019-08-25,Royals,9,9,1,Indians,8,8,2
2019-08-25,Braves,2,3,1,Mets,1,7,0
2019-08-25,Phillies,2,4,0,Marlins,3,6,0
2019-08-25,Reds,8,11,1,Pirates,9,12,0
2019-08-25,Angels,2,4,0,Astros,11,10,0
2019-08-25,Tigers,4,9,0,Twins,7,5,0
2019-08-25,Rangers,0,1,1,White Sox,2,5,2
2019-08-25,D-backs,5,9,0,Brewers,2,7,1
2019-08-25,Rockies,4,7,0,Cardinals,11,15,1
2019-08-25,Nationals,7,14,0,Cubs,5,7,0
2019-08-25,Giants,5,8,1,Athletics,4,7,2
2019-08-25,Red Sox,1,4,0,Padres,3,5,1
2019-08-25,Blue Jays,1,5,1,Mariners,3,4,1
2019-08-25,Yankees,5,8,0,Dodgers,1,5,2
2019-08-26,Braves,1,7,0,Rockies,3,6,0
2019-08-26,Pirates,5,13,0,Phillies,6,11,0
2019-08-26,Cardinals,12,12,0,Brewers,2,9,2
2019-08-26,Reds,6,10,0,Marlins,3,5,0
2019-08-26,Athletics,19,22,0,Royals,4,11,0
2019-08-26,D-backs,6,11,3,Giants,4,9,1
2019-08-26,Dodgers,3,7,1,Padres,4,4,0
2019-08-26,Yankees,5,9,0,Mariners,4,4,0
2019-08-27,Orioles,2,5,0,Nationals,0,4,0
2019-08-27,Pirates,5,11,0,Phillies,4,11,1
2019-08-27,Braves,1,7,3,Blue Jays,3,10,0
2019-08-27,Indians,10,13,0,Tigers,1,3,1
2019-08-27,Cubs,5,11,0,Mets,2,6,0
2019-08-27,Reds,8,12,0,Marlins,5,10,2
2019-08-27,Cardinals,6,11,0,Brewers,3,7,1
2019-08-27,Rays,1,7,1,Astros,15,18,0
2019-08-27,Twins,3,8,0,White Sox,1,6,0
2019-08-27,Athletics,2,5,0,Royals,1,9,1
2019-08-27,Red Sox,10,10,0,Rockies,6,15,3
2019-08-27,D-backs,3,7,1,Giants,2,5,0
2019-08-27,Rangers,2,6,0,Angels,5,5,1
2019-08-27,Dodgers,9,14,0,Padres,0,5,2
2019-08-27,Yankees,7,11,1,Mariners,0,3,1
2019-08-28,Cardinals,1,7,1,Brewers,4,6,0
2019-08-28,Yankees,7,11,1,Mariners,3,3,0
2019-08-28,Pirates,3,9,2,Phillies,12,17,0
2019-08-28,Orioles,4,9,1,Nationals,8,13,0
2019-08-28,Braves,9,11,0,Blue Jays,4,10,1
2019-08-28,Indians,4,9,1,Tigers,2,7,0
2019-08-28,Cubs,10,12,1,Mets,7,14,1
2019-08-28,Reds,5,7,0,Marlins,0,4,0
2019-08-28,Rays,6,7,1,Astros,8,10,0
2019-08-28,Twins,8,12,0,White Sox,2,9,1
2019-08-28,Athletics,4,8,0,Royals,6,9,0
2019-08-28,Red Sox,7,12,0,Rockies,4,11,1
2019-08-28,Dodgers,6,9,0,Padres,4,5,1
2019-08-28,Rangers,3,7,0,Angels,0,3,0
2019-08-29,Indians,2,7,0,Tigers,0,4,0
2019-08-29,Athletics,9,14,1,Royals,8,11,1
2019-08-29,Rays,9,14,2,Astros,8,8,0
